"Source.Uniform","Date.LPC","Trip.ID.by.date","LPC.present","Harvest.kg..NAs.Prey....","Harvest.kg","HarvShare_NotAccounted","Made.Kill","Day.Night","Prey.Number","Prey.Catch.Spa","Prey.Catch","Prey.Catch.2","Prey.Catch.3","Prey.Catch.4","Prey.Catch.5","PC.kg","PC.kg.2","PC.kg.3","PC.kg.4","PC.kg.5","Harvest.guess","hoh.key","Hunter.ID","Hunter.Age","Technology","Hours.hunted","Dogs.used","Assistant.1.ID","Assistant.1.Age","Assistant.1.Technology","Assistant.2.ID","Assistant.2.Age","Assistant.2.Technology","Assistant.3.ID","Assistant.3.Age","Assistant.3.Technology","month","day","yr","month.yr","date"
"Notes","2/4/12",49,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",48,"M48A",50,"Machete",NA,"No","M48D",13,"Shotgun",NA,NA,NA,NA,NA,NA,"02","04","2012","02/2012","02/04/2012"
"Notes","2/5/12",50,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"Yes",5,"M5A",50,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","05","2012","02/2012","02/05/2012"
"Notes","2/6/12",51,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",49,"M49C",20,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","06","2012","02/2012","02/06/2012"
"Notes","2/7/12",52,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",32,"M32A",45,"Machete",NA,"Yes","M32D",15,"Machete","M32E",11,"Machete",NA,NA,NA,"02","07","2012","02/2012","02/07/2012"
"Notes","2/7/12",53,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary (same place we hunted two)","kitam","","","","",NA,NA,NA,NA,NA,"Yes",26,"M26A",59,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","07","2012","02/2012","02/07/2012"
"Notes","2/7/12",53,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary (same place we hunted two)","kitam","","","","",NA,NA,NA,NA,NA,"Yes",45,"M45A",29,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","07","2012","02/2012","02/07/2012"
"Notes","2/9/12",54,"No","0",0,0,NA,"night",0,"deer, peccary (gun failed)","","","","","",NA,NA,NA,NA,NA,"No",55,"M55A",40,"Machete",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","09","2012","02/2012","02/09/2012"
"Notes","2/9/12",54,"No","0",0,0,NA,"night",0,"deer, peccary (gun failed)","","","","","",NA,NA,NA,NA,NA,"No",57,"M57A",27,"Shotgun",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","09","2012","02/2012","02/09/2012"
"Notes","2/9/12",55,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",49,"M49C",20,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","09","2012","02/2012","02/09/2012"
"Notes","2/10/12",57,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",4,"M4A",26,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",57,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",57,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5C",20,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",57,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",57,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",58,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",22,"Machete",0.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",58,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",62,"M62A",27,"Machete",0.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/10/12",59,"No","paca (x1)",8.5,8.5,NA,"night",1,"gibnut","halee","","","","",NA,NA,NA,NA,NA,"Yes",65,"M65A",50,"Shotgun",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","10","2012","02/2012","02/10/2012"
"Notes","2/11/12",60,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","11","2012","02/2012","02/11/2012"
"Notes","2/11/12",60,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","11","2012","02/2012","02/11/2012"
"Notes","2/11/12",60,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","11","2012","02/2012","02/11/2012"
"GPS/HR","2/11/12",61,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",34,"Machete",5.9,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","11","2012","02/2012","02/11/2012"
"GPS/HR","2/11/12",61,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",5.9,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","02","11","2012","02/2012","02/11/2012"
"HA","2/12/12",62,"No","54.4",54.42176871,54.42176871,NA,"night",1,"deer","keeh","","","","",NA,NA,NA,NA,NA,"No",4,"M4A",26,"Shotgun",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","12","2012","02/2012","02/12/2012"
"HA","2/12/12",62,"No","54.4",54.42176871,54.42176871,NA,"night",1,"deer","keeh","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",18,"Machete",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","12","2012","02/2012","02/12/2012"
"GPS/HR","2/14/12",63,"Yes","0",0,0,NA,"day",0,"armadillo, peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",3.17,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","14","2012","02/2012","02/14/2012"
"GPS/HR","2/14/12",63,"Yes","0",0,0,NA,"day",0,"armadillo, peccary","","","","","",NA,NA,NA,NA,NA,"No",49,"M49C",20,"Machete",3.17,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","14","2012","02/2012","02/14/2012"
"GPS/HR","2/14/12",64,"Yes","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",4.55,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","14","2012","02/2012","02/14/2012"
"GPS/HR","2/14/12",64,"Yes","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",66,"M66A",33,"Shotgun",4.55,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","14","2012","02/2012","02/14/2012"
"Notes","2/15/12",65,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"Yes",26,"M26A",59,"Machete",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","15","2012","02/2012","02/15/2012"
"Notes","2/15/12",65,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"Yes",28,"M28A",23,"Machete",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","15","2012","02/2012","02/15/2012"
"Notes","2/15/12",65,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"Yes",45,"M45A",29,"Shotgun",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","15","2012","02/2012","02/15/2012"
"Notes","2/15/12",65,"No","white collared peccary (x1)",19,19,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"Yes",72,"M72A",35,"Machete",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","15","2012","02/2012","02/15/2012"
"GPS/HR","2/20/12",66,"Yes","0",0,0,NA,"day",0,"armadillo, gibnut, agouti, peccary, deer","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",5.78,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","20","2012","02/2012","02/20/2012"
"GPS/HR","2/20/12",66,"Yes","0",0,0,NA,"day",0,"armadillo, gibnut, agouti, peccary, deer","","","","","",NA,NA,NA,NA,NA,"No",49,"M49C",20,"Machete",5.78,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","20","2012","02/2012","02/20/2012"
"GPS/HR","2/23/12",67,"Yes","0",0,0,NA,"night",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",3.67,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","23","2012","02/2012","02/23/2012"
"GPS/HR","2/23/12",67,"Yes","0",0,0,NA,"night",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Shotgun",3.67,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","23","2012","02/2012","02/23/2012"
"GPS/HR","2/23/12",67,"Yes","0",0,0,NA,"night",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",72,"M72A",35,"Machete",3.67,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","23","2012","02/2012","02/23/2012"
"HA","2/28/12",68,"No","29.5",29.47845805,29.47845805,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","28","2012","02/2012","02/28/2012"
"HA","2/28/12",68,"No","29.5",29.47845805,29.47845805,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","28","2012","02/2012","02/28/2012"
"HA","2/28/12",68,"No","29.5",29.47845805,29.47845805,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02","28","2012","02/2012","02/28/2012"
"HA","3/12/12",69,"No","0",0,0,NA,"night",0,"deer [NA]","","","","","",NA,NA,NA,NA,NA,"No",4,"M4A",26,"Shotgun",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","12","2012","03/2012","03/12/2012"
"HA","3/12/12",69,"No","0",0,0,NA,"night",0,"deer [NA]","","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",18,"Machete",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","12","2012","03/2012","03/12/2012"
"HA","3/12/12",69,"No","0",0,0,NA,"night",0,"deer [NA]","","","","","",NA,NA,NA,NA,NA,"No",62,"M62A",28,"Machete",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","12","2012","03/2012","03/12/2012"
"GPS/HR","3/14/12",70,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",7.83,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","14","2012","03/2012","03/14/2012"
"GPS/HR","3/14/12",70,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Shotgun",7.83,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","14","2012","03/2012","03/14/2012"
"HA","4/9/12",71,"No","20.4",20.40816327,20.40816327,NA,"day",1,"gibnut","halee","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",6.5,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","04","09","2012","04/2012","04/09/2012"
"GPS/HR","4/10/12",72,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",6.27,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","10","2012","04/2012","04/10/2012"
"GPS/HR","4/10/12",72,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",58,"Machete",6.27,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","10","2012","04/2012","04/10/2012"
"GPS/HR","4/10/12",72,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",18,"Machete",6.27,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","10","2012","04/2012","04/10/2012"
"GPS/HR","4/10/12",72,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Shotgun",6.27,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","10","2012","04/2012","04/10/2012"
"GPS/HR","4/11/12",73,"Yes","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",3.9,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","11","2012","04/2012","04/11/2012"
"GPS/HR","4/11/12",73,"Yes","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Shotgun",3.9,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","11","2012","04/2012","04/11/2012"
"GPS/HR","4/11/12",73,"Yes","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",72,"M72A",35,"Machete",3.9,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","11","2012","04/2012","04/11/2012"
"HA","4/16/12",75,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",73,"M73C",18,"Machete",3.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","16","2012","04/2012","04/16/2012"
"HA","4/17/12",76,"No","36.3",36.28117914,36.28117914,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Machete",5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","17","2012","04/2012","04/17/2012"
"HA","4/17/12",76,"No","36.3",36.28117914,36.28117914,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5C",20,"Machete",5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","17","2012","04/2012","04/17/2012"
"HA","4/17/12",76,"No","36.3",36.28117914,36.28117914,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5D",16,"Machete",5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","17","2012","04/2012","04/17/2012"
"HA","4/17/12",76,"No","36.3",36.28117914,36.28117914,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Shotgun",5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","17","2012","04/2012","04/17/2012"
"HA","4/19/12",77,"No","6.8",6.802721088,6.802721088,NA,"day",1,"gibnut","halee","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","19","2012","04/2012","04/19/2012"
"HA","4/22/12",78,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",5.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","22","2012","04/2012","04/22/2012"
"HA","4/22/12",78,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Shotgun",5.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","22","2012","04/2012","04/22/2012"
"HA","4/24/12",79,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",7.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","24","2012","04/2012","04/24/2012"
"HA","4/25/12",80,"No","13.6",13.60544218,13.60544218,NA,"night",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Shotgun",3,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","25","2012","04/2012","04/25/2012"
"HA","4/25/12",81,"No","1.8",1.814058957,1.814058957,NA,"day",1,"agouti","kiib","","","","",NA,NA,NA,NA,NA,"No",45,"F45B",25,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","25","2012","04/2012","04/25/2012"
"HA","4/25/12",81,"No","1.8",1.814058957,1.814058957,NA,"day",1,"agouti","kiib","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","25","2012","04/2012","04/25/2012"
"HA","4/27/12",82,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",9,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","27","2012","04/2012","04/27/2012"
"HA","4/27/12",82,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Shotgun",9,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","27","2012","04/2012","04/27/2012"
"HA","4/29/12",83,"No","38.5",38.54875283,38.54875283,NA,"night",1,"deer","keeh","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",20,"Machete",1.33,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","29","2012","04/2012","04/29/2012"
"HA","4/29/12",83,"No","38.5",38.54875283,38.54875283,NA,"night",1,"deer","keeh","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Shotgun",1.33,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","29","2012","04/2012","04/29/2012"
"HA","4/30/12",84,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",7,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","30","2012","04/2012","04/30/2012"
"HA","5/5/12",85,"No","9.1",9.070294785,9.070294785,NA,"day",1,"deer","keeh","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",1.5,"Yes","M32D",15,"Machete","M32E",11,"Machete",NA,NA,NA,"05","05","2012","05/2012","05/05/2012"
"HA","5/6/12",86,"No","20.4",20.40816327,20.40816327,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","2012","05/2012","05/06/2012"
"HA","5/6/12",86,"No","20.4",20.40816327,20.40816327,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",20,"Shotgun",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","2012","05/2012","05/06/2012"
"HA","5/6/12",86,"No","20.4",20.40816327,20.40816327,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","2012","05/2012","05/06/2012"
"HA","5/9/12",88,"No","0",0,0,NA,"day",0,"rabbit (turich)","","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","09","2012","05/2012","05/09/2012"
"HA","5/9/12",89,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",38,"M38A",40,"Shotgun",5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","09","2012","05/2012","05/09/2012"
"HA","5/9/12",89,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",52,"M52A",33,"Machete",5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","09","2012","05/2012","05/09/2012"
"GPS/HR","5/10/12",90,"Yes","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",4.12,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","10","2012","05/2012","05/10/2012"
"GPS/HR","5/10/12",90,"Yes","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Shotgun",4.12,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","10","2012","05/2012","05/10/2012"
"HA","5/11/12",91,"No","15.9",15.87301587,15.87301587,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","11","2012","05/2012","05/11/2012"
"HA","5/11/12",91,"No","15.9",15.87301587,15.87301587,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Shotgun",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","11","2012","05/2012","05/11/2012"
"HA","5/11/12",91,"No","15.9",15.87301587,15.87301587,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","11","2012","05/2012","05/11/2012"
"HA","5/21/12",93,"No","5.4",5.442176871,5.442176871,NA,"day",2,"agouti","kiib","kiib","","","",3.62874,1.81437,NA,NA,NA,"No",45,"M45A",29,"Machete",2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","21","2012","05/2012","05/21/2012"
"HA","5/22/12",94,"No","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","22","2012","05/2012","05/22/2012"
"HA","5/23/12",95,"No","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Shotgun",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","23","2012","05/2012","05/23/2012"
"GPS/HR","5/25/12",96,"Yes","0",0,0,NA,"day",0,"deer, ground mole","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",2.3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","25","2012","05/2012","05/25/2012"
"GPS/HR","5/25/12",96,"Yes","0",0,0,NA,"day",0,"deer, ground mole","","","","","",NA,NA,NA,NA,NA,"No",73,"M73C",18,"Machete",2.3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","25","2012","05/2012","05/25/2012"
"GPS/HR","6/28/12",97,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",7.58,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","28","2012","06/2012","06/28/2012"
"GPS/HR","6/28/12",97,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",58,"Machete",7.58,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","28","2012","06/2012","06/28/2012"
"GPS/HR","6/28/12",97,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",18,"Machete",7.58,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","28","2012","06/2012","06/28/2012"
"GPS/HR","6/28/12",97,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",27,"M27A",25,"Machete",7.58,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","28","2012","06/2012","06/28/2012"
"GPS/HR","6/28/12",97,"Yes","0",0,0,NA,"day",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Shotgun",7.58,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","28","2012","06/2012","06/28/2012"
"GPS/HR","6/30/12",98,"Yes","0",0,0,NA,"day",0,"peccary, deer, agouti","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",6.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","30","2012","06/2012","06/30/2012"
"GPS/HR","6/30/12",98,"Yes","0",0,0,NA,"day",0,"peccary, deer, agouti","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",58,"Machete",6.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","30","2012","06/2012","06/30/2012"
