"Source.Uniform","Date.LPC","Trip.ID.by.date","LPC.present","Harvest.kg..NAs.Prey....","Harvest.kg","HarvShare_NotAccounted","Made.Kill","Day.Night","Prey.Number","Prey.Catch.Spa","Prey.Catch","Prey.Catch.2","Prey.Catch.3","Prey.Catch.4","Prey.Catch.5","PC.kg","PC.kg.2","PC.kg.3","PC.kg.4","PC.kg.5","Harvest.guess","hoh.key","Hunter.ID","Hunter.Age","Technology","Hours.hunted","Dogs.used","Assistant.1.ID","Assistant.1.Age","Assistant.1.Technology","Assistant.2.ID","Assistant.2.Age","Assistant.2.Technology","Assistant.3.ID","Assistant.3.Age","Assistant.3.Technology","month","day","yr","month.yr","date"
"GPS/HR","6/30/12",98,"Yes","0",0,0,NA,"day",0,"peccary, deer, agouti","","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",18,"Machete",6.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","30","2012","06/2012","06/30/2012"
"GPS/HR","6/30/12",98,"Yes","0",0,0,NA,"day",0,"peccary, deer, agouti","","","","","",NA,NA,NA,NA,NA,"No",27,"M27A",25,"Machete",6.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","30","2012","06/2012","06/30/2012"
"GPS/HR","6/30/12",98,"Yes","0",0,0,NA,"day",0,"peccary, deer, agouti","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Shotgun",6.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","30","2012","06/2012","06/30/2012"
"HA","7/2/12",99,"No","1.4",1.360544218,1.360544218,NA,"day",1,"agouti","kiib","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",9,"Yes","M32E",11,"Machete","M32F",10,"Machete",NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"GPS/HR","7/2/12",100,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",4.55,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"GPS/HR","7/2/12",100,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",29,"M29A",24,"Machete",4.55,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"GPS/HR","7/2/12",100,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",30,"M30A",52,"Machete",4.55,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"GPS/HR","7/2/12",100,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",30,"M30C",20,"Machete",4.55,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"GPS/HR","7/2/12",100,"Yes","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",31,"M31A",23,"Machete",4.55,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","02","2012","07/2012","07/02/2012"
"HA","7/3/12",101,"No","5.4",5.442176871,5.442176871,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",6.5,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","07","03","2012","07/2012","07/03/2012"
"GPS/HR","7/3/12",102,"Yes","0",0,0.453514739,NA,"day",0,"bird, peccary, gibnut","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",12.23,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","03","2012","07/2012","07/03/2012"
"GPS/HR","7/3/12",102,"Yes","0",0,0.453514739,NA,"day",0,"bird, peccary, gibnut","","","","","",NA,NA,NA,NA,NA,"No",65,"M65C",25,"Machete",12.23,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","03","2012","07/2012","07/03/2012"
"GPS/HR","7/3/12",102,"Yes","0.5",0.453514739,0.453514739,NA,"day",1,"bird, peccary, gibnut","bird","","","","",NA,NA,NA,NA,NA,"No",66,"M66A",33,"Shotgun",12.23,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","03","2012","07/2012","07/03/2012"
"HA","7/6/12",103,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",2,"M2A",28,"Machete",4.33,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","06","2012","07/2012","07/06/2012"
"HA","7/6/12",103,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",4.33,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","06","2012","07/2012","07/06/2012"
"HA","7/7/12",104,"No","0",0,0,NA,"day",0,"armadillo, peccary","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",3.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","07","2012","07/2012","07/07/2012"
"HA","7/7/12",104,"No","0",0,0,NA,"day",0,"armadillo, peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Shotgun",3.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","07","2012","07/2012","07/07/2012"
"Notes","7/8/12",105,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",54,"M54A",37,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","08","2012","07/2012","07/08/2012"
"HA","7/9/12",106,"No","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",33,"M33A",40,"Machete",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","09","2012","07/2012","07/09/2012"
"HA","7/9/12",106,"No","0",0,0,NA,"night",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",2,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","09","2012","07/2012","07/09/2012"
"HA","7/12/12",107,"No","22.7",22.67573696,22.67573696,NA,"day",2,"peccary","kitam","kitam","","","",13.6078,9.07185,NA,NA,NA,"No",26,"M26A",59,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","12","2012","07/2012","07/12/2012"
"HA","7/12/12",107,"No","22.7",22.67573696,22.67573696,NA,"day",2,"peccary","kitam","kitam","","","",13.6078,9.07185,NA,NA,NA,"No",26,"M26C",20,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","12","2012","07/2012","07/12/2012"
"HA","7/12/12",107,"No","22.7",22.67573696,22.67573696,NA,"day",2,"peccary","kitam","kitam","","","",13.6078,9.07185,NA,NA,NA,"No",5,"M5A",50,"Machete",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","12","2012","07/2012","07/12/2012"
"HA","7/12/12",107,"No","22.7",22.67573696,22.67573696,NA,"day",2,"peccary","kitam","kitam","","","",13.6078,9.07185,NA,NA,NA,"No",5,"M5C",20,"Shotgun",3,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","12","2012","07/2012","07/12/2012"
"HA","7/13/12",108,"No","0",0,0,NA,"day",0,"peccary, agouti","","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",10.5,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","07","13","2012","07/2012","07/13/2012"
"HA","7/14/12",109,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",19,"Machete",1,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","14","2012","07/2012","07/14/2012"
"GPS/HR","7/14/12",110,"Yes","0",0,0,NA,"day",0,"armadillo, oppossum","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",4.93,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","14","2012","07/2012","07/14/2012"
"GPS/HR","7/14/12",110,"Yes","0",0,0,NA,"day",0,"armadillo, oppossum","","","","","",NA,NA,NA,NA,NA,"No",29,"M29A",24,"Machete",4.93,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","14","2012","07/2012","07/14/2012"
"GPS/HR","7/14/12",110,"Yes","0",0,0,NA,"day",0,"armadillo, oppossum","","","","","",NA,NA,NA,NA,NA,"No",31,"M31A",23,"Machete",4.93,"Yes","M30C",11,"Machete",NA,NA,NA,NA,NA,NA,"07","14","2012","07/2012","07/14/2012"
"HA","7/16/12",111,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",40,"M40A",50,"Shotgun",7.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","16","2012","07/2012","07/16/2012"
"HA","7/16/12",111,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",75,"M75A",50,"Machete",7.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","16","2012","07/2012","07/16/2012"
"HA","7/18/12",112,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",2,"M2A",28,"Machete",5.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","18","2012","07/2012","07/18/2012"
"HA","7/18/12",112,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",40,"M40A",50,"Shotgun",5.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","18","2012","07/2012","07/18/2012"
"HA","7/20/12",113,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",2,"M2A",28,"Machete",4.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","20","2012","07/2012","07/20/2012"
"HA","7/20/12",113,"No","0",0,0,NA,"night",0,"gibnut","","","","","",NA,NA,NA,NA,NA,"No",4,"M4A",24,"Shotgun",4.5,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","20","2012","07/2012","07/20/2012"
"HA","7/21/12",114,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/21/12",114,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",20,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/21/12",114,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/21/12",114,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/21/12",115,"No","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",18,"M18A",60,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/21/12",115,"No","0",0,0,NA,"day",0,"armadillo","","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",19,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","21","2012","07/2012","07/21/2012"
"HA","7/22/12",116,"No","22.7",22.67573696,22.67573696,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Shotgun",6.6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","22","2012","07/2012","07/22/2012"
"HA","7/22/12",116,"No","22.7",22.67573696,22.67573696,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",6.6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","22","2012","07/2012","07/22/2012"
"HA","7/22/12",116,"No","22.7",22.67573696,22.67573696,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Shotgun",6.6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","22","2012","07/2012","07/22/2012"
"HA","7/22/12",116,"No","22.7",22.67573696,22.67573696,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Machete",6.6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","22","2012","07/2012","07/22/2012"
"HA","7/22/12",116,"No","22.7",22.67573696,22.67573696,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",72,"M72A",35,"Shotgun",6.6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","22","2012","07/2012","07/22/2012"
"HA","7/23/12",117,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","23","2012","07/2012","07/23/2012"
"HA","7/23/12",117,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",18,"Machete",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","23","2012","07/2012","07/23/2012"
"HA","7/23/12",117,"No","0",0,0,NA,"day",0,"deer","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Shotgun",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","23","2012","07/2012","07/23/2012"
"HA","7/25/12",118,"No","11.8",11.79138322,11.79138322,NA,"day",2,"armadillo","wech","wech","","","",5.8967,5.8967,NA,NA,NA,"No",29,"M29A",24,"Machete",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","25","2012","07/2012","07/25/2012"
"HA","7/25/12",118,"No","11.8",11.79138322,11.79138322,NA,"day",2,"armadillo","wech","wech","","","",5.8967,5.8967,NA,NA,NA,"No",30,"M30C",20,"Machete",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","25","2012","07/2012","07/25/2012"
"HA","7/25/12",118,"No","11.8",11.79138322,11.79138322,NA,"day",2,"armadillo","wech","wech","","","",5.8967,5.8967,NA,NA,NA,"No",49,"M49C",20,"Machete",6,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","25","2012","07/2012","07/25/2012"
"HA","7/26/12",119,"No","12.7",12.6984127,12.6984127,NA,"day",2,"armadillo","wech","wech","","","",9.07185,3.62874,NA,NA,NA,"No",45,"M45A",29,"Machete",5.3,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","26","2012","07/2012","07/26/2012"
"HA","7/27/12",120,"No","19.3",19.27437642,19.27437642,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Machete",4.2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","27","2012","07/2012","07/27/2012"
"HA","7/27/12",120,"No","19.3",19.27437642,19.27437642,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",4.2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","27","2012","07/2012","07/27/2012"
"HA","7/27/12",120,"No","19.3",19.27437642,19.27437642,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Machete",4.2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","27","2012","07/2012","07/27/2012"
"HA","7/27/12",120,"No","19.3",19.27437642,19.27437642,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5C",20,"Shotgun",4.2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","27","2012","07/2012","07/27/2012"
"HA","7/27/12",120,"No","19.3",19.27437642,19.27437642,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Machete",4.2,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","27","2012","07/2012","07/27/2012"
"HA","7/28/12",121,"No","4.5",4.535147392,4.535147392,NA,"day",1,"agouti","kiib","","","","",NA,NA,NA,NA,NA,"No",32,"M32A",45,"Machete",4.5,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","07","28","2012","07/2012","07/28/2012"
"HA","7/29/12",122,"No","16.8",16.78291,16.78291,NA,"day",5,"armadillo","wech","wech","wech","wech","wech",5.44311,4.53592,2.26796,2.26796,2.26796,"No",32,"M32A",45,"Machete",9.5,"Yes","M32D",15,"Machete","M32E",11,"Machete","M32F",10,"Machete","07","29","2012","07/2012","07/29/2012"
"HA","7/30/12",123,"No","0",0,0,NA,"day",0,"armadillo, peccary","","","","","",NA,NA,NA,NA,NA,"No",73,"M73C",18,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","30","2012","07/2012","07/30/2012"
"HA","7/31/12",124,"No","4.5",4.535147392,4.535147392,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",29,"M29A",24,"Machete",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","31","2012","07/2012","07/31/2012"
"HA","7/31/12",124,"No","4.5",4.535147392,4.535147392,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",30,"M30C",20,"Machete",1.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","31","2012","07/2012","07/31/2012"
"HA","7/31/12",125,"No","0",0,0,NA,"night",0,"peccary","","","","","",NA,NA,NA,NA,NA,"No",40,"M40A",50,"Shotgun",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"07","31","2012","07/2012","07/31/2012"
"HA","8/1/12",126,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",61,"M61A",19,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","01","2012","08/2012","08/01/2012"
"HA","8/1/12",126,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",62,"M62A",27,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","01","2012","08/2012","08/01/2012"
"HA","8/1/12",126,"No","armadillo (x1)",5,5,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"Yes",63,"M63A",31,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","01","2012","08/2012","08/01/2012"
"GPS/HR","8/2/12",127,"Yes","0",0,0,NA,"day",0,"gibnut, peccary","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",6.13,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","02","2012","08/2012","08/02/2012"
"GPS/HR","8/2/12",127,"Yes","0",0,0,NA,"day",0,"gibnut, peccary","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Machete",6.13,"Yes","M72C",13,"Machete",NA,NA,NA,NA,NA,NA,"08","02","2012","08/2012","08/02/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Shotgun",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",20,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",29,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5A",50,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5C",20,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",5,"M5D",16,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/3/12",128,"No","13.6",13.60544218,13.60544218,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",6,"M6A",30,"Machete",4.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"GPS/HR","8/3/12",129,"Yes","5.4",5.442176871,5.442176871,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",3.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"GPS/HR","8/3/12",129,"Yes","5.4",5.442176871,5.442176871,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",61,"M61A",22,"Machete",3.33,"Yes","M55C",13,"Machete",NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"GPS/HR","8/3/12",129,"Yes","5.4",5.442176871,5.442176871,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",73,"M73C",18,"Machete",3.33,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","03","2012","08/2012","08/03/2012"
"HA","8/9/12",130,"No","white collared peccary (x2)",38,38,NA,"day",2,"peccary (x2)","kitam","kitam","","","",19,19,NA,NA,NA,"Yes",45,"M45A",29,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","09","2012","08/2012","08/09/2012"
"HA","8/9/12",130,"No","white collared peccary (x2)",38,38,NA,"day",2,"peccary (x2)","kitam","kitam","","","",19,19,NA,NA,NA,"Yes",5,"M5A",50,"Shotgun",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","09","2012","08/2012","08/09/2012"
"HA","8/9/12",130,"No","white collared peccary (x2)",38,38,NA,"day",2,"peccary (x2)","kitam","kitam","","","",19,19,NA,NA,NA,"Yes",6,"M6A",30,"Machete",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","09","2012","08/2012","08/09/2012"
"HA","8/10/12",131,"No","12.5",12.47165533,12.47165533,NA,"day",1,"armadillo","wech","","","","",NA,NA,NA,NA,NA,"No",54,"M54C",18,"Machete",5,"Yes","M54D",15,"Machete",NA,NA,NA,NA,NA,NA,"08","10","2012","08/2012","08/10/2012"
"HA","8/13/12",132,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",8,"M8A",41,"Shotgun",4,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","13","2012","08/2012","08/13/2012"
"HA","8/13/12",132,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",9,"M9A",29,"Shotgun",4,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","13","2012","08/2012","08/13/2012"
"GPS/HR","8/13/12",133,"Yes","0",0,0,NA,"day",0,"agouti","","","","","",NA,NA,NA,NA,NA,"No",0,"M0A",35,"Machete",3.38,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","13","2012","08/2012","08/13/2012"
"GPS/HR","8/13/12",133,"Yes","0",0,0,NA,"day",0,"agouti","","","","","",NA,NA,NA,NA,NA,"No",45,"M45A",28,"Machete",3.38,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","13","2012","08/2012","08/13/2012"
"HA","8/14/12",134,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26A",59,"Shotgun",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","14","2012","08/2012","08/14/2012"
"HA","8/14/12",134,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",26,"M26C",20,"Machete",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","14","2012","08/2012","08/14/2012"
"HA","8/14/12",134,"No","18.1",18.14058957,18.14058957,NA,"day",1,"peccary","kitam","","","","",NA,NA,NA,NA,NA,"No",28,"M28A",23,"Machete",2.5,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08","14","2012","08/2012","08/14/2012"
